BU_ID,Country,Region,Quarter,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
808,Germany,EMEA,FY22Q4,490-BGRS,1,VIDEO BOARD,622.8634,157.3934,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGSR,1,VIDEO BOARD,31256.9563,7921.6553,Revenue > Mean
808,Germany,EMEA,FY22Q4,490-BGTF,1,VIDEO BOARD,291.4296,141.1696,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGTI,1,VIDEO BOARD,319.3061,85.8311,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGXU,1,VIDEO BOARD,235.3323,26.0633,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGXW,1,VIDEO BOARD,336.9581,121.7001,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGXX,1,VIDEO BOARD,975.0943,436.9093,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGXY,1,VIDEO BOARD,1047.5527,419.7447,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGYC,1,VIDEO BOARD,36265.4634,5149.5944,Revenue > Mean
808,Germany,EMEA,FY22Q4,490-BGZT,1,VIDEO BOARD,481.5491,56.4491,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BGZZ,1,VIDEO BOARD,691.1118,288.7578,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHCK,1,VIDEO BOARD,29324.0065,11909.3705,Revenue > Mean
808,Germany,EMEA,FY22Q4,490-BHCL,1,VIDEO BOARD,8046.816,859.04,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHDV,1,VIDEO BOARD,337.4938,26.1538,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHIQ,1,VIDEO BOARD,93.5149,18.3849,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHIT,1,VIDEO BOARD,102.2344,5.0744,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHIU,1,VIDEO BOARD,102.2344,5.1944,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHKO,1,VIDEO BOARD,6328.4561,2156.4191,Revenue < Mean
808,Germany,EMEA,FY22Q4,490-BHQD,1,VIDEO BOARD,7314.1806,2484.6456,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BBNO,8,ACCESSORIES,6254.9231,4132.2081,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BBSD,7,ACCESSORIES,9661.7498,8002.5198,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BBSF,7,ACCESSORIES,116.9328,96.6378,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BCKR,4,ACCESSORIES,36.9612,25.4252,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BCQP,3,CABLE,7.8851,1.3991,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BCXW,3,ACCESSORIES,83.5431,27.5931,Revenue < Mean
808,Germany,EMEA,FY22Q4,492-BDBK,2,ACCESSORIES,227.5608,173.3308,Revenue < Mean
808,Germany,EMEA,FY22Q4,506-BBBC,6,ACCESSORIES,89.2074,28.2674,Revenue < Mean
808,Germany,EMEA,FY22Q4,506-BBBD,6,ACCESSORIES,62.4522,13.6122,Revenue < Mean
808,Germany,EMEA,FY22Q4,537-BBBW,9,Enterprise Server HW,2595.6002,2238.6702,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BBJD,8,NETWORKING CARDS,9947.3153,5900.5803,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BBMO,7,NETWORKING CARDS,6681.246,2869.366,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BBXT,5,NETWORKING CARDS,257.0198,167.8548,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCEH,5,Networking,22400.0,8666.0,Revenue > Mean
808,Germany,EMEA,FY22Q4,540-BCGU,4,NETWORKING CARDS,140.448,72.828,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCGV,4,NETWORKING CARDS,566.4196,324.0796,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCGW,4,Accessories/Desktop,3501.253,2073.253,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCKH,4,NETWORKING CARDS,16.6899,2.6849,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCLQ,3,NETWORKING CARDS,147.1084,86.6734,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCSZ,3,NETWORKING CARDS,52.668,13.688,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCXE,2,NETWORKING CARDS,53.2414,17.1444,Revenue < Mean
808,Germany,EMEA,FY22Q4,540-BCZQ,1,NETWORKING CARDS,121.2651,68.2551,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BEMF,4,ACCESSORIES,76.329,47.337,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BEMG,4,ACCESSORIES,33.2627,19.0947,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BEOX,4,NETWORKING CARDS,763.1476,547.5856,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BFKO,3,MODEM,162728.012,54650.712,Revenue > Mean
808,Germany,EMEA,FY22Q4,555-BFLC,3,NETWORKING CARDS,143.2452,67.0152,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BFLD,3,NETWORKING CARDS,859.53,325.92,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGET,2,ACCESSORIES,1839.2133,1342.0633,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGEV,2,ACCESSORIES,184.5902,144.5062,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGEW,2,ACCESSORIES,62.0194,49.7254,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGEY,2,ACCESSORIES,539.1978,371.4928,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGHH,2,NETWORKING CARDS,1091.4198,604.7798,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGTP,1,MODEM,488.0996,245.7796,Revenue < Mean
808,Germany,EMEA,FY22Q4,555-BGTQ,1,MODEM,3588.9165,787.0365,Revenue < Mean
808,Germany,EMEA,FY22Q4,556-BCES,3,NETWORKING CARDS,2717.0836,1192.4836,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBKB,6,BRACKETS/SHIELDS/CLIPS,110.5325,68.0765,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBRY,5,ACCESSORIES,134.3345,87.7345,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBSH,5,BRACKETS/SHIELDS/CLIPS,2151.7494,1455.5994,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBTP,5,ACCESSORIES,126.1871,58.7931,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBTQ,5,ACCESSORIES,131.6659,68.0319,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBVQ,4,BRACKETS/SHIELDS/CLIPS,201.1625,144.0425,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBWX,4,BRACKETS/SHIELDS/CLIPS,457.869,381.279,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBWY,4,BRACKETS/SHIELDS/CLIPS,219.5404,101.8294,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BBYD,4,BRACKETS/SHIELDS/CLIPS,399.633,-31.707,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCCY,3,BRACKETS/SHIELDS/CLIPS,224.2486,71.4486,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCDC,3,BRACKETS/SHIELDS/CLIPS,54.3416,23.7296,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCDE,3,BRACKETS/SHIELDS/CLIPS,67.9232,15.9372,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCHL,2,ACCESSORIES,39.6063,18.9843,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCHN,2,ACCESSORIES,54.0724,33.4924,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCHO,2,ACCESSORIES,30.0457,22.3137,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCHP,2,ACCESSORIES,56.7642,32.5832,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCIB,2,ACCESSORIES,27.2937,19.6437,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCIG,2,ACCESSORIES,210.6837,141.9837,Revenue < Mean
808,Germany,EMEA,FY22Q4,575-BCJB,1,HD,46.7799,16.0999,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-ADFP,7,Accessories/Desktop,1132.4767,666.6967,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-ADFU,7,Accessories/Desktop,122.0679,83.8179,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-ADGL,7,Accessories/Desktop,14813.6542,8787.6502,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWF,3,Accessories/Desktop,6712.1475,2209.8975,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWH,3,Accessories/Desktop,1936.008,448.308,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWI,3,Accessories/Desktop,692.5384,183.5884,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWK,3,Accessories/Desktop,473.36,160.16,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWM,3,Accessories/Desktop,101649.3016,22096.5016,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AIWN,3,Accessories/Desktop,282.3004,79.5404,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWP,3,Accessories/Desktop,62.3355,23.1855,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWQ,3,Accessories/Desktop,544.364,158.274,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWR,3,Accessories/Desktop,6785.8425,1109.0925,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWS,3,Accessories/Desktop,27.4341,-11.7159,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWT,3,Accessories/Desktop,63.8687,24.7187,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWV,3,Accessories/Desktop,265.2235,108.6235,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AIWW,3,Accessories/Desktop,734516.187,231360.387,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJQF,1,Accessories/Desktop,641.0857,271.7257,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQG,1,Accessories/Desktop,317.8922,133.2122,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQI,1,Accessories/Desktop,172.9075,-11.7725,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQJ,1,Accessories/Desktop,23218.2299,7151.0699,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJQK,1,Accessories/Desktop,47.5371,1.3671,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQL,1,Accessories/Desktop,48.08,1.91,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQM,1,Accessories/Desktop,3352.9266,998.2566,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQN,1,Accessories/Desktop,118.9009,72.7309,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQO,1,Accessories/Desktop,1663.6807,417.0907,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQR,1,Accessories/Desktop,75.7131,29.5431,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQS,1,Accessories/Desktop,2219.3085,649.5285,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQU,1,Accessories/Desktop,120.0361,-18.4739,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQW,1,Accessories/Desktop,484.9975,161.8075,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQX,1,Accessories/Desktop,1030.0196,-124.2304,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJQY,1,Accessories/Desktop,781907.373,226112.933,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJRC,1,Accessories/Desktop,19998.879,9030.779,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJRD,1,Accessories/Desktop,786752.1556,365044.1756,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJRE,1,Accessories/Desktop,957.6965,387.3765,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRF,1,Accessories/Desktop,2458.0473,885.0873,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRG,1,Accessories/Desktop,1846.6567,848.1967,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRH,1,Accessories/Desktop,133.8468,41.3968,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRI,1,Accessories/Desktop,1922.3059,740.1759,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRJ,1,Accessories/Desktop,3875.8563,1489.2963,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRL,1,Accessories/Desktop,5324.0961,2411.2861,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRM,1,Accessories/Desktop,142.9141,69.3641,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRN,1,Accessories/Desktop,28.4407,10.3607,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRO,1,Accessories/Desktop,73.2286,18.9886,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRP,1,Accessories/Desktop,30600.614,14852.934,Revenue > Mean
808,Germany,EMEA,FY22Q4,580-AJRQ,1,Accessories/Desktop,5363.4535,2499.1435,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRS,1,Accessories/Desktop,1283.3962,582.4162,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AJRU,1,Accessories/Desktop,1280.731,505.791,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AKEZ,1,Accessories/Desktop,34.1171,15.2071,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AKFD,1,Accessories/Desktop,1143.2256,500.2856,Revenue < Mean
808,Germany,EMEA,FY22Q4,580-AKFE,1,Accessories/Desktop,45.4934,26.5834,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ABBQ,5,POWER SUPPLY,105.0149,34.0159,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ABBU,5,ACCESSORIES,4872.1601,2208.3101,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ABIJ,4,ACCESSORIES,21.8237,13.6607,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ABJR,4,ACCESSORIES,42.8483,9.9083,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ABJT,4,ACCESSORIES,23.1375,4.9375,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ACWN,2,ACCESSORIES,11.0953,2.8953,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ACWO,2,ACCESSORIES,917.668,170.265,Revenue < Mean
808,Germany,EMEA,FY22Q4,750-ACWP,2,ACCESSORIES,104.423,26.327,Revenue < Mean
808,Germany,EMEA,FY22Q4,773-BBBL,4,ACCESSORIES,3.4318,3.3718,Revenue < Mean
808,Germany,EMEA,FY22Q4,784-BBBI,7,CD-ROM,91980.2821,51013.9381,Revenue > Mean
909,France,EMEA,FY22Q4,321-BDSB,4,NETWORKING CARDS,355.2044,68.3644,Revenue < Mean
909,France,EMEA,FY22Q4,321-BDUH,4,CHASSIS/COVER/PANEL/BEZEL,384.7326,245.3826,Revenue < Mean
909,France,EMEA,FY22Q4,321-BDXS,4,NETWORKING CARDS,45.6807,-11.7993,Revenue < Mean
909,France,EMEA,FY22Q4,321-BFZR,2,ACCESSORIES,2863.5465,929.3045,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDCC,4,NETWORKING CARDS,20.5556,12.2806,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDCH,4,NETWORKING CARDS,46.219,19.116,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDDV,4,NETWORKING CARDS,1105.5363,445.7033,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDDW,4,NETWORKING CARDS,183.3389,101.2209,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDDZ,4,NETWORKING CARDS,563.1963,249.6183,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDWY,2,CHASSIS/COVER/PANEL/BEZEL,313.5111,-32.9389,Revenue < Mean
909,France,EMEA,FY22Q4,325-BDXB,2,ACCESSORIES,929.1115,337.1885,Revenue < Mean
909,France,EMEA,FY22Q4,325-BEBE,2,CHASSIS/COVER/PANEL/BEZEL,22.495,5.595,Revenue < Mean
909,France,EMEA,FY22Q4,325-BEIX,1,CHASSIS/COVER/PANEL/BEZEL,29.3653,4.0153,Revenue < Mean
909,France,EMEA,FY22Q4,382-BBCE,9,Enterprise Partner Storage - Comp,859.6588,582.1288,Revenue < Mean
909,France,EMEA,FY22Q4,386-10003,10,ACCESSORIES,891.112,274.112,Revenue < Mean
909,France,EMEA,FY22Q4,400-AEMC,8,HD,1739.5922,633.7622,Revenue < Mean
909,France,EMEA,FY22Q4,400-APYM,6,HD,4532.4277,1755.7307,Revenue < Mean
909,France,EMEA,FY22Q4,400-AYLK,4,HD,126.1456,56.3236,Revenue < Mean
909,France,EMEA,FY22Q4,400-AYTC,4,HD,2858.2512,1135.6212,Revenue < Mean
909,France,EMEA,FY22Q4,400-AYTD,4,HD,440.8066,167.0966,Revenue < Mean
909,France,EMEA,FY22Q4,400-BBSI,4,ACCESSORIES,903.2508,250.1028,Revenue < Mean
909,France,EMEA,FY22Q4,400-BCLE,4,HD,558.947,225.692,Revenue < Mean
909,France,EMEA,FY22Q4,400-BGXO,3,HD,203.626,123.906,Revenue < Mean
909,France,EMEA,FY22Q4,400-BLZW,1,HD,29949.9156,5366.8956,Revenue > Mean
909,France,EMEA,FY22Q4,401-ABZU,2,HD,532.9428,289.9728,Revenue < Mean
909,France,EMEA,FY22Q4,412-AAQU,4,ACCESSORIES,3.8506,2.1726,Revenue < Mean
909,France,EMEA,FY22Q4,412-AAQW,4,ACCESSORIES,25.8831,11.1921,Revenue < Mean
909,France,EMEA,FY22Q4,414-BBBQ,7,ACCESSORIES,286.3828,109.2468,Revenue < Mean
909,France,EMEA,FY22Q4,429-AAYT,6,CD-ROM,88.9386,54.5946,Revenue < Mean
909,France,EMEA,FY22Q4,429-ABFY,5,CD-ROM,106.506,51.101,Revenue < Mean
909,France,EMEA,FY22Q4,429-ABKC,3,CD-ROM,3043.7973,-5.1787,Revenue < Mean
909,France,EMEA,FY22Q4,429-ABKD,3,CD-ROM,49.1332,26.5722,Revenue < Mean
909,France,EMEA,FY22Q4,429-ABKW,2,CD-ROM,456.5145,147.6355,Revenue < Mean
909,France,EMEA,FY22Q4,444-BBCU,4,ACCESSORIES,41.5257,7.6467,Revenue < Mean
909,France,EMEA,FY22Q4,444-BBCV,2,ACCESSORIES,52.668,12.924,Revenue < Mean
909,France,EMEA,FY22Q4,450-12001,13,Enterprise Server HW,1311.9247,1136.3747,Revenue < Mean
909,France,EMEA,FY22Q4,450-12230,13,Enterprise Server HW,702.6421,609.5021,Revenue < Mean
909,France,EMEA,FY22Q4,450-14431,13,Enterprise Server HW,23.81,20.49,Revenue < Mean
909,France,EMEA,FY22Q4,450-14432,13,Enterprise Server HW,10.8144,8.5244,Revenue < Mean
909,France,EMEA,FY22Q4,450-14433,13,Enterprise Server HW,184.4683,139.9483,Revenue < Mean
909,France,EMEA,FY22Q4,450-14572,12,Enterprise Server HW,362.198,329.998,Revenue < Mean
909,France,EMEA,FY22Q4,450-15098,12,Power Peripherals Fulfilled,6150.9018,3606.8768,Revenue < Mean
909,France,EMEA,FY22Q4,450-18119,10,Power Peripherals Fulfilled,17291.2356,12241.4606,Revenue > Mean
909,France,EMEA,FY22Q4,450-18168,10,Power Peripherals Fulfilled,8506.7958,7095.5958,Revenue < Mean
909,France,EMEA,FY22Q4,450-18456,10,Power Peripherals Fulfilled,437.6242,311.7842,Revenue < Mean
909,France,EMEA,FY22Q4,450-18480,10,Power Peripherals Fulfilled,319.4075,250.9405,Revenue < Mean
909,France,EMEA,FY22Q4,450-18650,10,Power Peripherals Fulfilled,2756.5343,2070.7543,Revenue < Mean
909,France,EMEA,FY22Q4,450-18765,10,POS/Tablets/Other,840.1219,691.3819,Revenue < Mean
909,France,EMEA,FY22Q4,450-18919,9,Power Peripherals Fulfilled,8773.4279,6256.5629,Revenue < Mean
909,France,EMEA,FY22Q4,450-18920,9,Power Peripherals Fulfilled,73.5491,42.2441,Revenue < Mean
909,France,EMEA,FY22Q4,450-18975,9,Power Peripherals Fulfilled,1300.886,935.516,Revenue < Mean
909,France,EMEA,FY22Q4,450-18979,9,Power Peripherals Fulfilled,166.4191,121.1541,Revenue < Mean
909,France,EMEA,FY22Q4,450-19029,9,Power Peripherals Fulfilled,3748.9118,2843.9768,Revenue < Mean
909,France,EMEA,FY22Q4,450-19036,9,Power Peripherals Fulfilled,14438.5893,9686.9543,Revenue < Mean
909,France,EMEA,FY22Q4,450-19221,1,ACCESSORIES,17815.1903,7869.7203,Revenue > Mean
909,France,EMEA,FY22Q4,450-19222,1,ACCESSORIES,196.6272,154.7022,Revenue < Mean
909,France,EMEA,FY22Q4,450-AAYQ,9,ACCESSORIES,607.3759,381.9809,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABFS,9,ACCESSORIES,56825.0534,39719.4884,Revenue > Mean
909,France,EMEA,FY22Q4,450-ABFV,9,ACCESSORIES,1358.7283,1078.5933,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABIT,9,ACCESSORIES,16222.7807,11521.2057,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABJO,9,CABLE,13.71,11.91,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABJQ,9,ACCESSORIES,11031.6204,8524.8604,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABJV,9,Enterprise Server HW,507.3552,412.9452,Revenue < Mean
909,France,EMEA,FY22Q4,450-ABNM,9,Power Peripherals Fulfilled,88.2878,77.5278,Revenue < Mean
909,France,EMEA,FY22Q4,450-ADEV,9,CABLE,19.6744,18.0844,Revenue < Mean
909,France,EMEA,FY22Q4,450-ADYC,8,CABLE,107.4308,95.0408,Revenue < Mean
909,France,EMEA,FY22Q4,450-AECL,8,ACCESSORIES,80877.1199,66587.0899,Revenue > Mean
909,France,EMEA,FY22Q4,450-AECO,8,ACCESSORIES,29.26,21.695,Revenue < Mean
909,France,EMEA,FY22Q4,450-AECP,8,ACCESSORIES,53.1819,46.0869,Revenue < Mean
909,France,EMEA,FY22Q4,450-AELT,8,ACCESSORIES,7058.3501,4044.4751,Revenue < Mean
909,France,EMEA,FY22Q4,450-AGNP,5,ACCESSORIES,84.1279,65.5429,Revenue < Mean
909,France,EMEA,FY22Q4,450-AGNQ,5,ACCESSORIES,136.7959,98.7259,Revenue < Mean
909,France,EMEA,FY22Q4,450-AGNS,5,ACCESSORIES,14203.2117,9666.6217,Revenue < Mean
909,France,EMEA,FY22Q4,450-AGOD,5,ACCESSORIES,26.2754,7.5704,Revenue < Mean
909,France,EMEA,FY22Q4,450-AGOQ,5,ACCESSORIES,137183.461,88082.466,Revenue > Mean
909,France,EMEA,FY22Q4,450-AHND,4,CABLE,61.5278,26.5278,Revenue < Mean
909,France,EMEA,FY22Q4,450-AHRG,4,ACCESSORIES,96195.5867,50881.2417,Revenue > Mean
909,France,EMEA,FY22Q4,450-AHRK,4,ACCESSORIES,198.968,55.743,Revenue < Mean
909,France,EMEA,FY22Q4,450-AHWI,4,POWER SUPPLY,434.3471,34.8721,Revenue < Mean
909,France,EMEA,FY22Q4,450-AHYK,4,ACCESSORIES,90.2962,27.6712,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIWQ,3,ACCESSORIES,4638.6839,2436.9739,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIXD,3,ACCESSORIES,262.2866,117.0866,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIYE,3,ACCESSORIES,697.0511,372.9461,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIYJ,3,ACCESSORIES,979.725,514.7,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIYN,3,Power Peripherals Fulfilled,2123.974,689.884,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIYY,3,ACCESSORIES,3406.8359,630.5809,Revenue < Mean
909,France,EMEA,FY22Q4,450-AIZL,3,ACCESSORIES,56.8032,17.2282,Revenue < Mean
909,France,EMEA,FY22Q4,450-AJBL,3,ACCESSORIES,4159.0866,1863.7366,Revenue < Mean
909,France,EMEA,FY22Q4,450-AKFL,2,ACCESSORIES,228.228,55.702,Revenue < Mean
909,France,EMEA,FY22Q4,450-AKVB,1,ACCESSORIES,24137.9978,15006.8728,Revenue > Mean
909,France,EMEA,FY22Q4,450-AKVD,1,ACCESSORIES,48.3375,29.5725,Revenue < Mean
909,France,EMEA,FY22Q4,450-ALJI,1,ACCESSORIES,705.8682,553.4682,Revenue < Mean
909,France,EMEA,FY22Q4,450-ALJK,1,ACCESSORIES,1144.8383,854.5233,Revenue < Mean
909,France,EMEA,FY22Q4,450-ALJL,1,ACCESSORIES,73312.636,55246.201,Revenue > Mean
909,France,EMEA,FY22Q4,451-12134,9,BATTERY,1546.9795,1268.4445,Revenue < Mean
909,France,EMEA,FY22Q4,451-12135,9,BATTERY,203.9455,151.5275,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBFS,9,BATTERY,1881.4548,1421.1508,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBFX,9,BATTERY,2068.8778,1432.2608,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBJB,9,BATTERY,98.3136,78.0646,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBMV,8,BATTERY,23546.1347,9703.3137,Revenue > Mean
909,France,EMEA,FY22Q4,451-BBOH,8,BATTERY,1350.8682,991.0402,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBSY,7,BATTERY,19673.0665,11755.7155,Revenue > Mean
909,France,EMEA,FY22Q4,451-BBUM,7,BATTERY,1621.3117,1108.6647,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBUQ,7,BATTERY,17939.0636,11621.1826,Revenue > Mean
909,France,EMEA,FY22Q4,451-BBZG,6,BATTERY,53009.0302,34324.7722,Revenue > Mean
909,France,EMEA,FY22Q4,451-BBZP,6,BATTERY,10917.3742,7627.1212,Revenue < Mean
909,France,EMEA,FY22Q4,451-BBZT,6,BATTERY,24423.5762,16217.5302,Revenue > Mean
909,France,EMEA,FY22Q4,451-BCCO,5,BATTERY,7680.9121,2493.0421,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCDH,5,BATTERY,15871.2079,5163.0759,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCDV,5,BATTERY,78324.9891,8020.6561,Revenue > Mean
909,France,EMEA,FY22Q4,451-BCGI,4,BATTERY,8377.9435,4428.8865,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCHV,4,BATTERY,3900.77,1662.94,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCJE,4,BATTERY,1047.8616,704.2716,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCLR,3,BATTERY,171.6422,52.3472,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCNS,3,BATTERY,3614.3057,2381.9097,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCNU,3,BATTERY,251.589,73.993,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCNV,3,BATTERY,77.5837,33.1847,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCNX,3,BATTERY,6087.2359,4247.9399,Revenue < Mean
909,France,EMEA,FY22Q4,451-BCOF,3,BATTERY,332.575,47.101,Revenue < Mean
